%============================================================================= 
%NGDCS Check V10: Message 3501 Navigation Solution of ang20170616t200614_gps 
%* If present "Date" and "Abs Time" are derived and not original Msg3501 data 
%============================================================================= 
%Msg3501#, StartByte, Flag, Time, Date, Abs Time, Lat, Lon, Alt, VelN, VelE, VelUp, Pitch, Roll, HeadTrue, DataCheckSum 
2393, 1299359, 32768, 504652.209167, 2017-Jun-16, 20:10:52.209, 35.226177, -119.242565, 3205.299774, 47.933538, -63.552368, -0.023021, 2.264133, 28.917804, -53.500070, 21981 
2394, 1300104, 32768, 504652.309264, 2017-Jun-16, 20:10:52.309, 17.912525, 73.885591, -31412.653641, 111.695807, -420.499263, 501.530284, -0.093384, 121.563754, 149.491410, 55866 
2395, 1300602, 32768, 504652.409167, 2017-Jun-16, 20:10:52.409, 35.226265, -119.242704, 3205.282104, 48.752815, -63.019062, -0.157155, 2.112675, 29.162570, -52.726074, 18140 
2396, 1301098, 32768, 504652.509167, 2017-Jun-16, 20:10:52.509, 35.226308, -119.242773, 3205.262878, 49.160101, -62.750055, -0.227304, 2.064568, 29.206580, -52.325490, 8005 
2397, 1301597, 32768, 504652.609167, 2017-Jun-16, 20:10:52.609, 35.226353, -119.242841, 3205.236893, 49.570221, -62.473446, -0.291306, 2.035313, 29.201167, -51.915776, 22734 
2398, 1302094, 32768, 504652.709167, 2017-Jun-16, 20:10:52.709, 35.226398, -119.242910, 3205.204773, 49.981358, -62.194128, -0.350227, 2.021652, 29.155102, -51.497644, 21293 
2399, 1302590, 32768, 504652.809167, 2017-Jun-16, 20:10:52.809, 35.226443, -119.242978, 3205.167160, 50.391184, -61.910662, -0.399837, 2.020492, 29.076554, -51.070834, 64049 
2400, 1303086, 32768, 504652.909167, 2017-Jun-16, 20:10:52.909, 35.226489, -119.243046, 3205.124832, 50.804531, -61.620872, -0.443456, 2.029856, 28.975771, -50.636672, 60369 
2401, 1303791, 32768, 504653.009167, 2017-Jun-16, 20:10:53.009, 35.226535, -119.243113, 3205.122894, 51.214478, -61.327982, -0.476370, 2.045429, 28.853907, -50.195274, 57779 
2402, 1304287, 32768, 504653.109167, 2017-Jun-16, 20:10:53.109, 35.226580, 73.745943, -31468.833328, 915.910162, 761.180179, -125.742069, 170.787427, 149.005594, -135.583904, 41436 
2403, 1304784, 32768, 504653.209167, 2017-Jun-16, 20:10:53.209, 35.226626, -119.243247, 3205.024933, 51.992592, -60.721809, -0.505393, 2.099823, 28.553123, -49.266935, 16871 
2404, 1305528, 32768, 504653.309264, 2017-Jun-16, 20:10:53.309, 18.028354, 73.711784, -31494.606766, -920.566401, 917.939456, -129.891727, -175.263326, 67.417431, 103.550522, 15069 
2405, 1306025, 32768, 504653.409167, 2017-Jun-16, 20:10:53.409, 35.226721, -119.243379, 3204.923508, 52.817791, -60.099417, -0.503893, 2.157452, 28.218367, -48.359975, 8551 
2406, 1306522, 32768, 504653.509167, 2017-Jun-16, 20:10:53.509, 35.226769, -119.243445, 3204.873718, 53.227970, -59.781961, -0.491235, 2.187959, 28.047085, -47.906969, 3331 
2407, 1307018, 32768, 504653.609167, 2017-Jun-16, 20:10:53.609, 35.226817, -119.243510, 3204.825424, 53.637987, -59.460571, -0.472856, 2.220663, 27.876893, -47.456567, 35484 
2408, 1307515, 32768, 504653.709167, 2017-Jun-16, 20:10:53.709, 35.226865, -119.243576, 3204.779373, 54.045938, -59.133947, -0.447466, 2.254988, 27.714082, -47.008160, 28071 
2409, 1308013, 32768, 504653.809167, 2017-Jun-16, 20:10:53.809, 35.226914, -119.243641, 3204.736191, 54.450279, -58.804840, -0.414067, 2.290356, 27.557456, -46.564031, 36372 
2410, 1308509, 32768, 504653.909167, 2017-Jun-16, 20:10:53.909, 35.226963, -119.243705, 3204.696411, 54.854132, -58.470083, -0.378628, 2.326012, 27.412423, -46.124341, 6075 
2411, 1309214, 32768, 504654.009167, 2017-Jun-16, 20:10:54.009, 35.227013, -119.243769, 3204.685608, 55.253180, -58.134670, -0.339960, 2.362673, 27.275792, -45.690059, 59174 
2412, 1309710, 32768, 504654.109167, 2017-Jun-16, 20:10:54.109, 35.227061, -119.243833, 3204.655167, 55.585674, -57.829006, -0.280583, 2.400299, 27.132125, -45.264025, 49141 
2413, 1310208, 32768, 504654.209167, 2017-Jun-16, 20:10:54.209, 35.227111, -119.243897, 3204.629440, 55.982388, -57.483566, -0.232536, 2.437390, 27.011351, -44.849504, 43285 
2414, 1310952, 32768, 504654.309264, 2017-Jun-16, 20:10:54.309, 18.153409, 73.546345, -31588.177078, 95.455572, -291.506833, -46.348759, -86.821625, 45.984907, 143.060748, 55264 
2415, 1311449, 32768, 504654.409167, 2017-Jun-16, 20:10:54.409, 35.227213, -119.244022, 3204.593109, 56.759691, -56.789621, -0.129029, 2.509471, 26.789064, -44.042578, 36030 
2416, 1311947, 32768, 504654.509167, 2017-Jun-16, 20:10:54.509, 35.227264, -119.244084, 3204.582947, 57.144285, -56.438498, -0.074976, 2.542228, 26.685269, -43.656268, 19172 
2417, 1312443, 32768, 504654.609167, 2017-Jun-16, 20:10:54.609, 35.227316, -119.244146, 3204.578049, 57.522196, -56.085861, -0.021675, 2.575073, 26.581568, -43.282161, 26710 
2418, 1312940, 32768, 504654.709167, 2017-Jun-16, 20:10:54.709, 35.227368, -119.244207, 3204.578400, 57.898489, -55.731905, 0.030890, 2.607587, 26.479810, -42.919499, 22298 
2419, 1313437, 32768, 504654.809167, 2017-Jun-16, 20:10:54.809, 35.227420, -119.244268, 3204.584106, 58.265106, -55.379581, 0.085058, 2.640687, 26.375829, -42.567032, 47982 
2420, 1313933, 32768, 504654.909167, 2017-Jun-16, 20:10:54.909, 35.227473, -119.244329, 3204.595078, 58.633982, -55.022825, 0.135458, 2.671155, 26.280646, -42.226058, 65189 
2421, 1314638, 32768, 504655.009167, 2017-Jun-16, 20:10:55.009, 35.227526, -119.244389, 3204.655563, 58.991796, -54.669317, 0.186792, 2.701588, 26.220564, -41.895006, 3833 
2422, 1315135, 32768, 504655.109167, 2017-Jun-16, 20:10:55.109, 35.227577, -119.244451, 3204.678238, 59.301296, -54.347092, 64.314106, -20.587006, -137.635989, 157.429320, 24802 
2423, 1315632, 32768, 504655.209167, 2017-Jun-16, 20:10:55.209, 35.227631, -119.244510, 3204.705582, 59.651564, -53.989100, 0.295785, 2.761133, 26.179503, -41.266393, 41112 
2424, 1316381, 32768, 504655.309264, 2017-Jun-16, 20:10:55.309, 18.287348, 73.390305, -31555.290359, 1023.246099, 605.515140, 110.012326, 67.631837, 80.969281, -32.134610, 58079 
2425, 1316882, 32768, 504655.409167, 2017-Jun-16, 20:10:55.409, 35.227739, -119.244628, 3204.772842, 60.340048, -53.275410, 0.378115, 2.819763, 26.214496, 31.558443, 16867 
2426, 1317379, 32768, 504655.509167, 2017-Jun-16, 20:10:55.509, 35.227794, -119.244686, 3204.812622, 60.679554, -52.915895, 0.418077, 2.838958, 26.229411, -40.369206, 64199 
2427, 1317876, 32768, 504655.609167, 2017-Jun-16, 20:10:55.609, 35.227848, -119.244744, 3204.856186, 61.012470, -52.556652, 0.454165, 2.847791, 26.222128, -40.090533, 1080 
2428, 1318373, 32768, 504655.709167, 2017-Jun-16, 20:10:55.709, 35.227904, -119.244801, 3204.902985, 61.342115, -52.199749, 0.481304, 2.845128, 26.184743, -39.820448, 42730 
2429, 1318869, 32768, 504655.809167, 2017-Jun-16, 20:10:55.809, 35.227959, -119.244859, 3204.952347, 61.664278, -51.846336, 0.504242, 2.834559, 26.122505, -39.555919, 48841 
2430, 1319365, 32768, 504655.909167, 2017-Jun-16, 20:10:55.909, 35.228015, -119.244915, 3205.003723, 61.982073, -51.495131, 0.522219, 2.816726, 26.036248, -39.295264, 39727 
2431, 1320070, 32768, 504656.009167, 2017-Jun-16, 20:10:56.009, 35.228071, -119.244972, 3205.141037, 62.293264, -51.146475, 0.532870, 2.793233, 25.936820, -39.035745, 35599 
2432, 1320567, 32768, 504656.109167, 2017-Jun-16, 20:10:56.109, 35.228126, -119.245028, 3205.196243, 62.550640, -50.805979, 0.554414, 2.771253, 25.816992, -38.774180, 16623 
2433, 1321063, 32768, 504656.209167, 2017-Jun-16, 20:10:56.209, 35.228182, -119.245083, 3205.251495, 62.849970, -50.464594, 0.551333, 2.742379, 25.706169, -38.473106, 53287 
2434, 1321807, 32768, 504656.309264, 2017-Jun-16, 20:10:56.309, 18.429183, 73.244521, -31409.583328, -219.407221, -545.012692, 139.287961, -26.055279, 72.810946, -59.121121, 18916 
2435, 1322305, 32768, 504656.409167, 2017-Jun-16, 20:10:56.409, 35.228296, -119.245193, 3205.360260, 63.432203, -49.793980, 0.533610, 2.677646, 25.492241, -37.918291, 45993 
2436, 1322802, 32768, 504656.509167, 2017-Jun-16, 20:10:56.509, 35.228353, -119.245248, 3205.412811, 63.716255, -49.461538, 0.517426, 2.643340, 25.395901, -37.626348, 30982 
2437, 1323299, 32768, 504656.609167, 2017-Jun-16, 20:10:56.609, 35.228411, -119.245302, 3205.463638, 63.996969, -49.131927, 0.499548, 2.608154, 25.307682, -37.324430, 23760 
2438, 1323797, 32768, 504656.709167, 2017-Jun-16, 20:10:56.709, 35.228468, -119.245356, 3205.512421, 64.275961, -48.800392, 0.477273, 2.573486, 25.229808, -115.257280, 45541 
2439, 1324295, 32768, 504656.809167, 2017-Jun-16, 20:10:56.809, 35.228526, -119.245409, 3205.558945, 64.550213, -48.472145, 0.454202, 2.538093, 25.161096, -36.692234, 2976 
2440, 1324793, 32768, 504656.909167, 2017-Jun-16, 20:10:56.909, 35.228585, -119.245462, 3205.603088, 64.823540, -48.142538, 0.429526, 2.502603, 25.103899, -36.361983, 42320 
2441, 1325498, 32768, 504657.009167, 2017-Jun-16, 20:10:57.009, 35.228643, -119.245515, 3205.608047, 65.094826, -47.811110, 0.403823, 2.468428, 25.056059, -36.023305, 55585 
2442, 1325997, 32768, 504657.109167, 2017-Jun-16, 20:10:57.109, 35.228702, -119.245566, 3205.646439, 65.345842, -47.474331, 0.371163, 2.434913, 25.017767, -35.677609, 37447 
2443, 1326494, 32768, 504657.209167, 2017-Jun-16, 20:10:57.209, 35.228761, -119.245618, 3205.682114, 65.614830, -47.140175, 80.436965, -104.703355, -82.308412, -39.390276, 10726 
2444, 1327248, 32768, 504657.309264, 2017-Jun-16, 20:10:57.309, 18.578013, 73.108523, -31304.938797, 481.734869, 306.100590, 105.082395, 151.677247, 94.240759, 42.572403, 59173 
2445, 1327747, 32768, 504657.409167, 2017-Jun-16, 20:10:57.409, 35.228880, -119.245721, 3205.745422, 66.147707, -46.466549, 0.290771, 2.349910, 24.962696, -34.591538, 7123 
2446, 1328243, 32768, 504657.509167, 2017-Jun-16, 20:10:57.509, 35.228940, -119.245772, 3205.773224, 66.413731, -46.124584, 0.265656, 2.326849, 24.962970, -34.226573, 34869 
2447, 1328739, 32768, 504657.609167, 2017-Jun-16, 20:10:57.609, 35.229000, -119.245822, 3205.798721, 66.676764, -45.782328, 0.244928, 2.306563, 24.964826, -33.859360, 45981 
2448, 1329236, 32768, 504657.709167, 2017-Jun-16, 20:10:57.709, 35.229060, -119.245873, 3205.822189, 66.942060, -45.432377, 0.226302, 2.287922, 24.970708, -33.490932, 15285 
2449, 1329733, 32768, 504657.809167, 2017-Jun-16, 20:10:57.809, 35.229120, -119.245922, 3205.843964, 67.204533, -45.081938, 0.210949, 2.270256, 24.975978, -33.123328, 53781 
2450, 1330229, 32768, 504657.909167, 2017-Jun-16, 20:10:57.909, 35.229181, -119.245971, 3205.864136, 67.467075, -44.729771, 0.193984, 2.255523, 24.980383, -32.756034, 5463 
2451, 1330935, 32768, 504658.009167, 2017-Jun-16, 20:10:58.009, 35.229242, -119.246020, 3205.785538, 67.728914, -44.370008, 0.179559, 2.241624, 24.983992, -32.390875, 34384 
2452, 1331431, 32768, 504658.109167, 2017-Jun-16, 20:10:58.109, 35.229304, -119.246068, 3205.801865, 68.025734, -44.046410, 0.156947, 2.223928, 24.988848, -32.028753, 11687 
2453, 1331927, 32768, 504658.209167, 2017-Jun-16, 20:10:58.209, 35.229366, -119.246117, 3205.816864, 68.284485, -43.683475, 0.144793, 2.214254, 24.992362, -31.728017, 27964 
2454, 1332673, 32768, 504658.309264, 2017-Jun-16, 20:10:58.309, 18.733453, 72.981922, -31275.302078, -885.080561, -849.471188, 35.015744, -154.987478, -81.256127, -111.784900, 26345 
2455, 1333171, 32768, 504658.409167, 2017-Jun-16, 20:10:58.409, 35.229489, -119.246212, 3205.843979, 68.799675, -42.950935, 0.127896, 2.201977, 24.996640, -31.024348, 10359 
2456, 1333667, 32768, 504658.509167, 2017-Jun-16, 20:10:58.509, 35.229551, -119.246259, 3205.856323, 69.053461, -42.580297, 0.119470, 2.196353, 24.997978, -30.681111, 8094 
2457, 1334163, 32768, 504658.609167, 2017-Jun-16, 20:10:58.609, 35.229614, -119.246305, 3205.867874, 69.306345, -42.209677, 0.111271, 2.193623, 24.996800, -30.344324, 14219 
2458, 1334660, 32768, 504658.709167, 2017-Jun-16, 20:10:58.709, 35.229676, -119.246352, 3205.878738, 69.555721, -41.836365, 0.105792, 2.193096, 24.994566, -30.011545, 50528 
2459, 1335156, 32768, 504658.809167, 2017-Jun-16, 20:10:58.809, 35.229739, -119.246397, 3205.888992, 69.804611, -41.462252, 0.099556, 2.193817, 24.985790, -29.684464, 22344 
2460, 1335655, 32768, 504658.909167, 2017-Jun-16, 20:10:58.909, 35.229802, -119.246442, 3205.898636, 70.049969, -41.086115, 0.096005, 2.197703, 24.976708, -29.362712, 21176 
2461, 1336360, 32768, 504659.009167, 2017-Jun-16, 20:10:59.009, 35.229865, -119.246488, 3205.882599, 70.292908, -40.708961, 0.090912, 2.202549, 24.961232, -29.045379, 14360 
2462, 1336856, 32768, 504659.109167, 2017-Jun-16, 20:10:59.109, 35.229930, -119.246532, 3205.891251, 70.563259, -40.349680, 0.084588, 2.205190, 24.947130, -28.731964, 44495 
2463, 1337353, 32768, 504659.209167, 2017-Jun-16, 20:10:59.209, 35.229994, -119.246576, 3205.899628, 70.801842, -39.970438, 0.082150, 2.207822, 24.924728, -28.455319, 39899 
2464, 1338097, 32768, 504659.309264, 2017-Jun-16, 20:10:59.309, 18.894771, 72.865450, -31255.610672, -246.234858, 104.434574, 20.604124, -153.971286, -106.444216, -6.108440, 14315 
2465, 1338594, 32768, 504659.409167, 2017-Jun-16, 20:10:59.409, 35.230122, -119.246663, 3205.915619, 71.272007, -39.212492, 0.077856, 2.212444, 24.864844, -27.845959, 22701 
2466, 1339091, 32768, 504659.509167, 2017-Jun-16, 20:10:59.509, 35.230186, -119.246706, 3205.923294, 71.504320, -38.832634, 0.076429, -153.226035, -123.671164, 148.302728, 5868 
2467, 1339588, 32768, 504659.609167, 2017-Jun-16, 20:10:59.609, 35.230251, -119.246748, 3205.930847, 71.731970, -38.454233, 0.074586, 2.212313, 24.788999, -27.248010, 14150 
2468, 1340086, 32768, 504659.709167, 2017-Jun-16, 20:10:59.709, 35.230316, -119.246790, 3205.938065, 71.956621, -38.075413, 0.070411, 2.211955, 24.749292, -26.950605, 37783 
2469, 1340582, 32768, 504659.809167, 2017-Jun-16, 20:10:59.809, 35.230380, -119.246831, 3205.944855, 72.179470, -37.696884, 0.065461, 2.208751, 24.706868, -26.654657, 20135 
2470, 1341079, 32768, 504659.909167, 2017-Jun-16, 20:10:59.909, 35.230445, -119.246873, 3205.951050, 72.398970, -37.319227, 0.060381, 2.207375, 24.667128, -26.358439, 20138 
2471, 1341785, 32768, 504660.009167, 2017-Jun-16, 20:11:00.009, 35.230511, 72.790133, -31306.821609, 157.860357, 783.430668, 13.719114, -155.056229, -175.273819, 168.396079, 29677 
2472, 1342282, 32768, 504660.109167, 2017-Jun-16, 20:11:00.109, 35.230577, -119.246954, 3205.711441, 72.876425, -36.559071, 0.035651, 2.205673, 24.596878, -25.762367, 6323 
2473, 1342779, 32768, 504660.209167, 2017-Jun-16, 20:11:00.209, 35.230643, -119.246993, 3205.714691, 73.088774, -36.179688, 0.029416, 2.205261, 24.559936, -25.490456, 3239 
2474, 1343524, 32768, 504660.309264, 2017-Jun-16, 20:11:00.309, 19.061455, 72.759578, -31304.341141, 332.129889, -973.064937, 6.234983, -155.611296, 157.220707, 31.438366, 3822 
2475, 1344021, 32768, 504660.409167, 2017-Jun-16, 20:11:00.409, 35.230775, -119.247072, 3205.719589, 73.504164, -35.420975, 0.020397, 2.201004, 24.484007, -24.886974, 18537 
2476, 1344517, 32768, 504660.509167, 2017-Jun-16, 20:11:00.509, 35.230841, -119.247111, 3205.721390, 73.708130, -35.041473, 0.017124, 2.195852, 24.449392, -24.582085, 55208 
2477, 1345014, 32768, 504660.609167, 2017-Jun-16, 20:11:00.609, 35.230908, -119.247149, 3205.722794, 73.910460, -34.661520, 0.013778, 2.188679, 24.415201, -24.275648, 29605 
2478, 1345511, 32768, 504660.709167, 2017-Jun-16, 20:11:00.709, 35.230974, -119.247187, 3205.723755, 74.109783, -34.282021, 0.007078, 2.179998, 24.387800, -23.967278, 63305 
2479, 1346007, 32768, 504660.809167, 2017-Jun-16, 20:11:00.809, 35.231041, -119.247224, 3205.724152, 74.306608, -33.902237, 0.000746, 2.169169, 24.363853, -23.656558, 57271 
2480, 1346503, 32768, 504660.909167, 2017-Jun-16, 20:11:00.909, 35.231108, -119.247261, 3205.723923, 74.501869, -33.522396, -0.005371, 2.158323, 24.344120, -23.343513, 41728 
2481, 1347209, 32768, 504661.009167, 2017-Jun-16, 20:11:01.009, 35.231175, -119.247298, 3205.419220, 74.695917, -33.139067, -0.012118, 2.146985, 24.333905, -23.027548, 31204 
2482, 1347706, 32768, 504661.109167, 2017-Jun-16, 20:11:01.109, 35.231245, -119.247335, 3205.417831, 74.915401, -32.770874, -0.016517, 2.131779, 24.327170, -22.710226, 27642 
2483, 1348202, 32768, 504661.209167, 2017-Jun-16, 20:11:01.209, 35.231312, -119.247371, 3205.415649, 75.104694, -32.386223, -0.024784, 2.121507, 24.324174, -22.415257, 28239 
2484, 1348946, 32768, 504661.309264, 2017-Jun-16, 20:11:01.309, 19.233288, 72.664091, -31382.352859, 842.796881, -0.406734, -8.622439, -179.670303, 106.787882, 103.611161, 43760 
2485, 1349443, 32768, 504661.409167, 2017-Jun-16, 20:11:01.409, 35.231448, -119.247441, 3205.408905, 75.476740, -31.616961, -0.040835, 2.100947, 24.324993, -21.773676, 559 
2486, 1349940, 32768, 504661.509167, 2017-Jun-16, 20:11:01.509, 35.231516, -119.247475, 3205.404404, 75.661156, -31.228199, -0.048815, 2.090626, 24.330632, -21.452008, 40075 
2487, 1350436, 32768, 504661.609167, 2017-Jun-16, 20:11:01.609, 35.231584, -119.247509, 3205.399170, 75.842163, -30.841040, -0.054568, 2.082059, 24.335003, -21.129471, 3792 
2488, 1350933, 32768, 504661.709167, 2017-Jun-16, 20:11:01.709, 35.231653, -119.247543, 3205.393387, 76.020935, -30.448404, -0.059862, 2.074425, 24.342388, -20.807388, 49159 
2489, 1351430, 32768, 504661.809167, 2017-Jun-16, 20:11:01.809, 35.231721, -119.247576, 3205.387054, 76.199005, -30.056728, -0.066125, 2.065666, 24.350279, -20.485495, 44206 
2490, 1351927, 32768, 504661.909167, 2017-Jun-16, 20:11:01.909, 35.231790, -119.247609, 3205.380142, 76.374189, -29.662876, -0.071948, 2.059729, 24.359323, -20.162777, 48106 
2491, 1352632, 32768, 504662.009167, 2017-Jun-16, 20:11:02.009, 35.231859, -119.247642, 3205.195251, 76.546886, -29.267397, -0.077069, 2.053826, 24.371565, -19.840856, 34954 
2492, 1353128, 32768, 504662.109167, 2017-Jun-16, 20:11:02.109, 35.231930, -119.247674, 3205.188492, 76.720465, -28.881008, -0.069757, 2.047265, 24.381053, -19.520190, 56297 
2493, 1353626, 32768, 504662.209167, 2017-Jun-16, 20:11:02.209, 35.231999, -119.247706, 3205.181107, 76.889040, -28.483185, -0.075992, 2.044700, 24.390943, -19.203682, 24831 
2494, 1354370, 32768, 504662.309264, 2017-Jun-16, 20:11:02.309, 19.409584, 72.579376, -31443.684891, -753.270502, 1002.714360, -21.127077, 162.496827, 127.130699, -154.520815, 21490 
2495, 1354867, 32768, 504662.409167, 2017-Jun-16, 20:11:02.409, 35.232138, -119.247768, 3205.164520, 77.222321, -27.685957, -0.088690, 2.040566, 24.413335, -18.565823, 63079 
2496, 1355364, 32768, 504662.509167, 2017-Jun-16, 20:11:02.509, 35.232208, -119.247798, 3205.155441, 77.386530, -27.283760, -0.093130, 2.039804, 24.425557, -18.248081, 29413 
2497, 1355861, 32768, 504662.609167, 2017-Jun-16, 20:11:02.609, 35.232278, -119.247828, 3205.146027, 77.547533, -26.881647, -0.095958, 2.039418, 24.436993, -17.931044, 12577 
2498, 1356359, 32768, 504662.709167, 2017-Jun-16, 20:11:02.709, 35.232347, -119.247857, 3205.136337, 77.707672, -26.477871, -0.096930, 2.039300, 24.446066, -17.614434, 20268 
2499, 1356855, 32768, 504662.809167, 2017-Jun-16, 20:11:02.809, 35.232418, -119.247886, 3205.126480, 77.864449, -26.071732, -0.098130, 2.038948, 24.455701, -17.297829, 26690 
2500, 1357352, 32768, 504662.909167, 2017-Jun-16, 20:11:02.909, 35.232488, -119.247914, 3205.116470, 78.018230, -25.667700, -0.100636, 2.037429, 24.465047, -16.981263, 64384 
2501, 1358059, 32768, 504663.009167, 2017-Jun-16, 20:11:03.009, 35.232558, -119.247942, 3204.962570, 78.171043, -25.260122, -0.103492, 2.037415, 24.474236, -16.664227, 19615 
2502, 1358555, 32768, 504663.109167, 2017-Jun-16, 20:11:03.109, 35.232630, -119.247970, 3204.951233, 78.342649, -24.853861, -0.113986, 2.034303, 24.486456, -16.348683, 28370 
2503, 1359051, 32768, 504663.209167, 2017-Jun-16, 20:11:03.209, 35.232701, -119.247997, 3204.939804, 78.490585, -24.445686, -0.115274, 2.031864, 24.496059, -16.046537, 50493 
2504, 1359794, 32768, 504663.309264, 2017-Jun-16, 20:11:03.309, 19.589528, 72.506077, -31506.341141, -349.027338, -8.528316, -29.302370, 159.348128, 152.533708, -67.104534, 15860 
2505, 1360292, 32768, 504663.409167, 2017-Jun-16, 20:11:03.409, 35.232842, -119.248049, 3204.916779, 78.779800, -23.622257, -0.114921, 2.027276, 24.510446, -15.414981, 13074 
2506, 1360788, 32768, 504663.509167, 2017-Jun-16, 20:11:03.509, 35.232913, -119.248075, 3204.905212, 78.921057, -23.210608, -0.115549, 2.024658, 24.515591, -15.099249, 64838 
2507, 1361286, 32768, 504663.609167, 2017-Jun-16, 20:11:03.609, 35.232985, -119.248100, 3204.893661, 79.060280, -22.796936, -0.116067, 2.021798, 24.520282, -14.784104, 623 
2508, 1361783, 32768, 504663.709167, 2017-Jun-16, 20:11:03.709, 35.233056, -119.248125, 3204.882141, 79.197395, -22.383461, -0.114388, 2.019272, 24.523950, -14.468651, 6696 
2509, 1362279, 32768, 504663.809167, 2017-Jun-16, 20:11:03.809, 35.233127, -119.248149, 3204.870560, 79.332916, -21.967785, -0.116076, 2.015697, 24.526654, -14.153350, 44381 
